qid,penyakitLabel,gejalaLabel,obatLabel,kategoriLabel,treatmentLabel
Q1444550,arteriosclerotic heart disease,fatigue,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,calcium channel blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide mononitrate,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,anti-diabetic medication,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,beta blocker,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,ranolazine,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,statin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,pharmaceutical preparation of nitroglycerin,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,lipid regulating agents,coronary artery disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,calcium channel blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide mononitrate,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,anti-diabetic medication,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,beta blocker,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,ranolazine,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,statin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,pharmaceutical preparation of nitroglycerin,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,angina pectoris,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,nausea,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,dyspnea,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,neck pain,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,lightheadedness,lipid regulating agents,coronary artery disease,isosorbide dinitrate
Q1444550,arteriosclerotic heart disease,fatigue,calcium channel blocker,coronary artery disease,clopidogrel
Q1444550,arteriosclerotic heart disease,angina pectoris,calcium channel blocker,coronary artery disease,clopidogrel
Q1444550,arteriosclerotic heart disease,nausea,calcium channel blocker,coronary artery disease,clopidogrel
Q1444550,arteriosclerotic heart disease,dyspnea,calcium channel blocker,coronary artery disease,clopidogrel
Q1444550,arteriosclerotic heart disease,nausea,isosorbide dinitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide dinitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide dinitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide dinitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,clopidogrel,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,papaverine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,tirofiban,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,calcium channel blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,isosorbide mononitrate,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,anti-diabetic medication,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,beta blocker,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,ranolazine,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,statin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,nausea,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,dyspnea,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,neck pain,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,lightheadedness,pharmaceutical preparation of nitroglycerin,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,fatigue,lipid regulating agents,heart disease,aspirin
Q1444550,arteriosclerotic heart disease,angina pectoris,lipid regulating agents,heart disease,aspirin
