"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Viral diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Viral diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Viral diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Viral diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Viral diseases"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Mental disorders diagnosed in childhood"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Mental disorders diagnosed in childhood"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Mental disorders diagnosed in childhood"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Nepoviruses"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Nepoviruses"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Nepoviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro phlebovirus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro virus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro phlebovirus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro virus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro phlebovirus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Punta_Toro_phlebovirus","Q6093053","Punta Toro virus","http://www.wikidata.org/entity/Q6093053",,,"Phleboviruses"
"http://dbpedia.org/resource/Apium_virus_Y","Q4779929","Apium virus Y","http://www.wikidata.org/entity/Q4779929",,,"Potyviruses"
"http://dbpedia.org/resource/Apium_virus_Y","Q4779929","Apium virus Y","http://www.wikidata.org/entity/Q4779929",,,"Potyviruses"
"http://dbpedia.org/resource/Apium_virus_Y","Q4779929","Apium virus Y","http://www.wikidata.org/entity/Q4779929",,,"Potyviruses"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Food plant pathogens and diseases"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Food plant pathogens and diseases"
"http://dbpedia.org/resource/Arabis_mosaic_virus","Q4783472","Arabis mosaic virus","http://www.wikidata.org/entity/Q4783472",,,"Food plant pathogens and diseases"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Human development"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Human development"
"http://dbpedia.org/resource/Attachment_disorder","Q3540868","Attachment disorder","http://www.wikidata.org/entity/Q3540868",,,"Human development"
"http://dbpedia.org/resource/Strümpell's_sign","Q2357737","Strümpell's sign","http://www.wikidata.org/entity/Q2357737",,,"Reflexes"
"http://dbpedia.org/resource/Strümpell's_sign","Q2357737","Strümpell's sign","http://www.wikidata.org/entity/Q2357737",,,"Reflexes"
"http://dbpedia.org/resource/Strümpell's_sign","Q2357737","Strümpell's sign","http://www.wikidata.org/entity/Q2357737",,,"Reflexes"
"http://dbpedia.org/resource/Gonda's_sign","Q5581422","Gonda's sign","http://www.wikidata.org/entity/Q5581422",,,"Reflexes"
"http://dbpedia.org/resource/Gonda's_sign","Q5581422","Gonda's sign","http://www.wikidata.org/entity/Q5581422",,,"Reflexes"
"http://dbpedia.org/resource/Gonda's_sign","Q5581422","Gonda's sign","http://www.wikidata.org/entity/Q5581422",,,"Reflexes"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns-Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns–Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns-Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns–Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns-Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Fryns-Aftimos_syndrome","Q39048671","Fryns–Aftimos syndrome","http://www.wikidata.org/entity/Q39048671",,,"Cytogenetics"
"http://dbpedia.org/resource/Infections_associated_with_diseases","Q42417296","Infections associated with diseases","http://www.wikidata.org/entity/Q42417296",,,"Diseases and disorders"
"http://dbpedia.org/resource/Infections_associated_with_diseases","Q42417296","Chronic diseases and cancers linked to infectious microbes","http://www.wikidata.org/entity/Q42417296",,,"Diseases and disorders"
"http://dbpedia.org/resource/Ectodermal_dysplasia_with_corkscrew_hairs","Q5333997","Ectodermal dysplasia with corkscrew hairs","http://www.wikidata.org/entity/Q5333997",,,"Genodermatoses"
"http://dbpedia.org/resource/Ectodermal_dysplasia_with_corkscrew_hairs","Q5333997","Ectodermal dysplasia with corkscrew hairs","http://www.wikidata.org/entity/Q5333997",,,"Genodermatoses"
"http://dbpedia.org/resource/Ectodermal_dysplasia_with_corkscrew_hairs","Q5333997","Ectodermal dysplasia with corkscrew hairs","http://www.wikidata.org/entity/Q5333997",,,"Genodermatoses"
"http://dbpedia.org/resource/Ichthyosis_linearis_circumflexa","Q5986443","Ichthyosis linearis circumflexa","http://www.wikidata.org/entity/Q5986443",,,"Genodermatoses"
"http://dbpedia.org/resource/Ichthyosis_linearis_circumflexa","Q5986443","Ichthyosis linearis circumflexa","http://www.wikidata.org/entity/Q5986443",,,"Genodermatoses"
"http://dbpedia.org/resource/Ichthyosis_linearis_circumflexa","Q5986443","Ichthyosis linearis circumflexa","http://www.wikidata.org/entity/Q5986443",,,"Genodermatoses"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Pelvis"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Pelvis"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Pelvis"
"http://dbpedia.org/resource/Neophobia","Q1678024","Neophobia","http://www.wikidata.org/entity/Q1678024",,,"Phobias"
"http://dbpedia.org/resource/Neophobia","Q1678024","Neophobia","http://www.wikidata.org/entity/Q1678024",,,"Phobias"
"http://dbpedia.org/resource/Neophobia","Q1678024","Neophobia","http://www.wikidata.org/entity/Q1678024",,,"Phobias"
"http://dbpedia.org/resource/Pseudodysphagia","Q1876797","Pseudodysphagia","http://www.wikidata.org/entity/Q1876797",,,"Phobias"
"http://dbpedia.org/resource/Pseudodysphagia","Q1876797","Pseudodysphagia","http://www.wikidata.org/entity/Q1876797",,,"Phobias"
"http://dbpedia.org/resource/Pseudodysphagia","Q1876797","Pseudodysphagia","http://www.wikidata.org/entity/Q1876797",,,"Phobias"
"http://dbpedia.org/resource/Hyperoxia","Q5958429","Hyperoxia","http://www.wikidata.org/entity/Q5958429",,,"Respiratory diseases"
"http://dbpedia.org/resource/Hyperoxia","Q5958429","Hyperoxia","http://www.wikidata.org/entity/Q5958429",,,"Respiratory diseases"
"http://dbpedia.org/resource/Hyperoxia","Q5958429","Hyperoxia","http://www.wikidata.org/entity/Q5958429",,,"Respiratory diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Tropical diseases"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Tropical diseases"
"http://dbpedia.org/resource/Anterior_urethral_cancer","Q4771415","Anterior urethral cancer","http://www.wikidata.org/entity/Q4771415",,,"Urological neoplasia"
"http://dbpedia.org/resource/Anterior_urethral_cancer","Q4771415","Anterior urethral cancer","http://www.wikidata.org/entity/Q4771415",,,"Urological neoplasia"
"http://dbpedia.org/resource/Anterior_urethral_cancer","Q4771415","Anterior urethral cancer","http://www.wikidata.org/entity/Q4771415",,,"Urological neoplasia"
"http://dbpedia.org/resource/Holdsworth_fracture","Q5879896","Holdsworth fracture","http://www.wikidata.org/entity/Q5879896",,,"Bone fractures"
"http://dbpedia.org/resource/Holdsworth_fracture","Q5879896","Holdsworth fracture","http://www.wikidata.org/entity/Q5879896",,,"Bone fractures"
"http://dbpedia.org/resource/Holdsworth_fracture","Q5879896","Holdsworth fracture","http://www.wikidata.org/entity/Q5879896",,,"Bone fractures"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo mammarenavirus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo mammarenavirus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q1876828","Lujo virus","http://www.wikidata.org/entity/Q1876828",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Lujo_mammarenavirus","Q24719484","Lujo virus","http://www.wikidata.org/entity/Q24719484",,,"Hemorrhagic fevers"
"http://dbpedia.org/resource/Alphapapillomavirus","Q2650996","Alphapapillomavirus","http://www.wikidata.org/entity/Q2650996",,,"Papillomavirus"
"http://dbpedia.org/resource/Alphapapillomavirus","Q2650996","Alphapapillomavirus","http://www.wikidata.org/entity/Q2650996",,,"Papillomavirus"
"http://dbpedia.org/resource/Alphapapillomavirus","Q2650996","Alphapapillomavirus","http://www.wikidata.org/entity/Q2650996",,,"Papillomavirus"
"http://dbpedia.org/resource/Androgen_deficiency","Q5959159","Androgen deficiency","http://www.wikidata.org/entity/Q5959159",,,"Medical treatments"
"http://dbpedia.org/resource/Androgen_deficiency","Q5959159","Androgen deficiency","http://www.wikidata.org/entity/Q5959159",,,"Medical treatments"
"http://dbpedia.org/resource/Androgen_deficiency","Q5959159","Androgen deficiency","http://www.wikidata.org/entity/Q5959159",,,"Medical treatments"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–Mcalister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–McAlister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–Mcalister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–McAlister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–Mcalister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Ho–Kaufman–Mcalister_syndrome","Q5923210","Ho–Kaufman–McAlister syndrome","http://www.wikidata.org/entity/Q5923210",,,"Syndromes"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Syndromes"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Syndromes"
"http://dbpedia.org/resource/Iliocostal_friction_syndrome","Q107689583","Iliocostal friction syndrome","http://www.wikidata.org/entity/Q107689583",,,"Syndromes"
"http://dbpedia.org/resource/Neophobia","Q1678024","Neophobia","http://www.wikidata.org/entity/Q1678024",,,"Human behavior"
