qid,obatLabel,penyakitDBpedia,wikidataEntity,penyakitLabel,gejalaLabel,kategoriLabel,treatmentLabel
Q124407,insulin aspart,,,type-1 diabetes,polydipsia,autoimmune disease of endocrine system,exenatide
Q124407,insulin aspart,,,type-1 diabetes,polyphagia,autoimmune disease of endocrine system,exenatide
Q124407,insulin aspart,,,type-1 diabetes,polyuria,autoimmune disease of endocrine system,exenatide
Q124407,Insulin Lispro,,,type-1 diabetes,polydipsia,autoimmune disease of endocrine system,exenatide
Q124407,Insulin Lispro,,,type-1 diabetes,polyphagia,autoimmune disease of endocrine system,exenatide
Q124407,Insulin Lispro,,,type-1 diabetes,polyuria,autoimmune disease of endocrine system,exenatide
Q124407,albiglutide,,,type-1 diabetes,polydipsia,autoimmune disease of endocrine system,exenatide
Q124407,albiglutide,,,type-1 diabetes,polyphagia,autoimmune disease of endocrine system,exenatide
Q124407,albiglutide,,,type-1 diabetes,polyuria,autoimmune disease of endocrine system,exenatide
Q124407,insulin glulisine,,,type-1 diabetes,polydipsia,autoimmune disease of endocrine system,exenatide
Q124407,insulin glulisine,,,type-1 diabetes,polyphagia,autoimmune disease of endocrine system,exenatide
Q124407,insulin glulisine,,,type-1 diabetes,polyuria,autoimmune disease of endocrine system,exenatide
Q124407,dulaglutide,,,type-1 diabetes,polydipsia,autoimmune disease of endocrine system,exenatide
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,fatigue,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,nausea,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,neck pain,coronary artery disease,aspirin
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,beta blocker,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,ranolazine,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,statin,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,pharmaceutical preparation of nitroglycerin,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,fatigue,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,nausea,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,neck pain,coronary artery disease,isosorbide dinitrate
Q1444550,lipid regulating agents,,,arteriosclerotic heart disease,lightheadedness,coronary artery disease,isosorbide dinitrate
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,fatigue,coronary artery disease,clopidogrel
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,angina pectoris,coronary artery disease,clopidogrel
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,nausea,coronary artery disease,clopidogrel
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,dyspnea,coronary artery disease,clopidogrel
Q1444550,isosorbide dinitrate,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,isosorbide dinitrate,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,isosorbide dinitrate,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,isosorbide dinitrate,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,clopidogrel,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,papaverine,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,tirofiban,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,calcium channel blocker,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,isosorbide mononitrate,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,anti-diabetic medication,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,beta blocker,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
Q1444550,ranolazine,,,arteriosclerotic heart disease,lightheadedness,heart disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,fatigue,heart disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,angina pectoris,heart disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,nausea,heart disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,dyspnea,heart disease,aspirin
Q1444550,statin,,,arteriosclerotic heart disease,neck pain,heart disease,aspirin
